client,frequency,recency,monetary,order_count
u_u_1457155,59.28,9,29.362499999999997,7
u_u_1457242,59.708333333333336,52,30.1342,2
u_u_1457664,64.69565217391305,9,31.55125,8
u_u_1458107,210.5,793,51.04333333333333,6
u_u_1458604,54.26923076923077,75,32.638703703703705,3
u_u_1459140,49.77777777777778,62,30.789999999999996,1
u_u_1459275,47.51724137931034,26,35.754999999999995,4
u_u_1459636,51.25,238,27.114399999999996,4
u_u_1459838,37.0,1467,39.075,1
u_u_1461129,1239.0,161,38.805,3
u_u_1461506,52.44444444444444,54,31.07285714285715,3
u_u_1462048,48.13333333333333,44,34.82661290322581,2
u_u_1462338,73.89473684210526,32,28.868999999999993,1
u_u_1462635,59.541666666666664,61,29.139200000000006,1
u_u_1463355,679.0,696,41.48,1
u_u_1463623,56.166666666666664,33,30.049799999999994,4
u_u_1464471,553.0,408,34.0975,7
u_u_1465497,61.391304347826086,23,28.59208333333333,1
u_u_1466953,59.25,57,28.885399999999994,5
u_u_1466971,134.5,415,24.813333333333333,3
u_u_1467203,69.42105263157895,44,33.96325,3
u_u_1467763,389.0,186,39.32,1
u_u_1468754,59.208333333333336,62,31.6652,4
u_u_1470058,77.25,73,29.24117647058823,2
u_u_1470640,68.95238095238095,30,27.389090909090907,2
u_u_1471240,41.18181818181818,120,34.116176470588236,2
u_u_1471750,145.0,553,48.9725,4
u_u_1472178,90.57142857142857,229,31.861333333333334,6
u_u_1472325,109.76923076923077,49,34.380714285714284,2
u_u_1472383,408.0,935,20.4675,3
u_u_1473064,294.5,4,20.19,2
u_u_1475485,58.0,242,25.515,5
u_u_1476760,182.33333333333334,244,19.2625,6
u_u_1477427,46.233333333333334,29,30.94225806451613,4
u_u_1478477,53.851851851851855,43,28.637499999999992,6
u_u_1479328,61.57142857142857,65,26.767954545454543,5
u_u_1479597,250.5,914,34.125,6
u_u_1480818,53.32,37,31.5776923076923,2
u_u_1481433,494.0,61,33.4275,3
u_u_1481669,62.0,89,27.429782608695653,2
u_u_1482146,42.88235294117647,27,31.076857142857143,4
u_u_1482249,52.0,140,30.31018518518519,3
u_u_1482961,46.03225806451613,40,29.987031250000005,8
u_u_1483067,66.81818181818181,29,28.44869565217391,4
u_u_1483601,51.08,113,30.601153846153846,4
u_u_1483964,56.73913043478261,118,27.049166666666668,4
u_u_1484178,49.86206896551724,49,30.77116666666667,3
u_u_1484874,34.707317073170735,24,32.728333333333325,5
u_u_1485253,72.38888888888889,181,34.313947368421054,2
u_u_1485688,60.041666666666664,49,27.724999999999994,6
u_u_1486684,60.291666666666664,48,29.314200000000007,5
u_u_1487292,71.15,44,33.17976190476191,2
u_u_1487309,76.0,1323,38.3625,5
u_u_1487832,52.25925925925926,32,29.272857142857145,2
u_u_1487883,257.0,350,32.61333333333334,4
u_u_1488588,80.47058823529412,93,28.113611111111112,3
u_u_1488776,65.72727272727273,37,26.501739130434782,4
u_u_1489485,44.78125,47,30.069999999999997,7
u_u_1489630,47.13333333333333,25,29.149354838709673,6
u_u_1490744,62.18181818181818,34,30.112826086956527,4
u_u_1490989,52.96,70,24.571730769230765,6
u_u_1491757,68.73684210526316,82,28.78125,4
u_u_1493420,50.06896551724138,42,29.455166666666663,4
u_u_1493703,54.56,96,29.061538461538458,5
u_u_1494744,599.0,608,24.1175,4
u_u_1494747,74.05263157894737,78,33.183499999999995,5
u_u_1494851,299.0,824,18.1075,4
u_u_1495081,72.10526315789474,77,31.95825,6
u_u_1495105,74.0,143,28.398947368421045,4
u_u_1495690,39.6875,154,27.654090909090915,4
u_u_1496042,555.0,203,17.252499999999998,7
u_u_1497595,51.07142857142857,47,24.856379310344828,2
u_u_1497829,539.0,23,22.7825,5
u_u_1498222,37.075,4,28.452560975609757,1
u_u_1498371,466.0,483,26.775000000000002,2
u_u_1499278,56.291666666666664,54,25.3286,7
u_u_1499336,51.34615384615385,34,29.7274074074074,2
u_u_1499405,64.0909090909091,73,27.1995652173913,2
u_u_1500002,349.75,35,38.661,1
u_u_1501204,44.875,38,34.196666666666665,2
u_u_1501562,38.08108108108108,56,28.775921052631578,2
u_u_1501654,526.0,537,20.6625,5
u_u_1503348,41.794117647058826,43,31.04128571428572,2
u_u_1503677,49.57142857142857,83,35.855,2
u_u_1503924,155.0,268,37.066250000000004,2
u_u_1505152,46.142857142857146,79,29.03637931034483,1
u_u_1505191,54.6,56,34.0776923076923,1
u_u_1505789,70.29411764705883,103,29.429166666666667,4
u_u_1506612,51.074074074074076,72,31.696249999999996,5
u_u_1507089,40.205882352941174,61,29.695,1
u_u_1507146,454.0,219,34.4125,6
u_u_1507149,64.0,65,30.52065217391305,4
u_u_1509134,38.37837837837838,24,29.46776315789474,5
u_u_1511371,57.2,57,28.222307692307695,2
u_u_1511751,44.22222222222222,98,31.779285714285713,4
u_u_1513609,59.04545454545455,195,30.04195652173913,3
u_u_1513992,318.0,772,29.822499999999998,3
u_u_1514158,1209.0,147,23.4925,1
u_u_1514395,188.0,173,25.2725,2
u_u_1514409,65.31818181818181,55,33.19173913043478,2
u_u_1516259,52.214285714285715,35,28.151551724137928,3
u_u_1517387,64.23809523809524,92,30.88818181818182,6
u_u_1517590,71.1,73,27.812857142857144,4
u_u_1518594,54.72,53,29.29403846153846,2
u_u_1518760,59.958333333333336,24,33.938,2
u_u_1519625,48.32142857142857,32,27.03879310344827,2
u_u_1521058,183.5,960,38.27333333333333,4
u_u_1521605,80.0,1153,26.6375,3
u_u_1523209,308.0,365,31.55,8
u_u_1523265,47.370370370370374,40,32.165,3
u_u_1523305,51.892857142857146,38,28.45758620689655,2
u_u_1523906,273.0,290,32.31125,5
u_u_1524023,47.0,82,33.64224137931035,3
u_u_1525474,44.70967741935484,64,29.513281249999995,2
u_u_1526393,68.66666666666667,53,29.49613636363637,4
u_u_1527203,63.27272727272727,35,26.150434782608688,5
u_u_1527553,397.0,155,53.135000000000005,4
u_u_1528119,62.59090909090909,52,27.10173913043479,2
u_u_1528946,53.0,58,29.917499999999993,5
u_u_1529017,61.52173913043478,61,24.015208333333334,6
u_u_1529229,61.04347826086956,74,30.196875000000002,1
u_u_1529746,63.69565217391305,32,26.510833333333327,2
u_u_1529901,61.857142857142854,200,28.31090909090909,3
u_u_1530220,60.80952380952381,132,29.142045454545453,5
u_u_1530348,360.0,290,38.6525,1
u_u_1531295,57.0,38,31.896346153846153,4
u_u_1531573,47.392857142857146,70,30.926724137931036,2
u_u_1531592,54.53846153846154,31,27.292037037037037,2
u_u_1531815,41.5625,82,28.606060606060606,3
u_u_1531944,61.72727272727273,120,28.512173913043473,4
u_u_1533360,574.0,2,31.888333333333332,4
u_u_1533576,54.92307692307692,67,31.744814814814816,10
u_u_1534916,60.0,49,32.19913043478261,11
u_u_1535019,65.3,122,27.83119047619047,4
u_u_1535112,50.44444444444444,62,28.122142857142855,2
u_u_1535888,360.5,57,25.259999999999998,2
u_u_1536341,1228.0,265,29.28,2
u_u_1537602,59.333333333333336,31,30.043600000000005,3
u_u_1540162,55.15384615384615,47,28.56962962962962,4
u_u_1540235,82.05882352941177,94,30.39555555555555,5
u_u_1540940,48.3448275862069,44,31.649666666666665,5
u_u_1541092,343.0,1039,36.57,5
u_u_1541166,44.61290322580645,77,31.3790625,4
u_u_1541328,51.392857142857146,50,27.969655172413795,1
u_u_1541418,60.041666666666664,33,33.193400000000004,2
u_u_1541662,46.2,88,30.95967741935484,1
u_u_1542070,93.07142857142857,162,28.406,5
u_u_1542079,48.41379310344828,50,26.252666666666666,2
u_u_1542270,409.0,291,31.3175,3
u_u_1542723,61.18181818181818,35,28.55543478260869,6
u_u_1543331,47.214285714285715,39,29.044482758620696,1
u_u_1543745,79.125,79,23.679705882352945,2
u_u_1543765,55.78260869565217,120,33.9375,7
u_u_1544922,77.52941176470588,173,25.701111111111107,3
u_u_1546961,47.766666666666666,27,30.29290322580646,3
u_u_1547072,217.0,312,22.57,1
u_u_1548067,90.06666666666666,62,28.643437500000005,1
u_u_1548905,54.65217391304348,214,28.592291666666668,2
u_u_1549525,60.142857142857146,218,29.464999999999996,4
u_u_1550448,43.333333333333336,50,26.072058823529417,4
u_u_1550513,44.61290322580645,44,30.71328125,4
u_u_1552529,41.592592592592595,100,30.992321428571433,4
u_u_1553120,817.0,482,17.3975,2
u_u_1553347,59.0,112,27.067727272727268,4
u_u_1554936,63.34782608695652,39,30.523125000000004,3
u_u_1556021,77.55555555555556,27,33.58631578947368,2
u_u_1556343,46.03225806451613,53,29.04015625,3
u_u_1557475,59.56521739130435,58,29.228333333333328,4
u_u_1557855,46.46666666666667,80,30.236451612903224,3
u_u_1558424,55.43478260869565,2,33.835625,2
u_u_1558676,52.23076923076923,122,31.15481481481482,4
u_u_1559528,66.15,38,30.059047619047618,6
u_u_1559771,55.28,104,25.51230769230769,2
u_u_1560666,54.23076923076923,25,23.657222222222224,3
u_u_1561515,60.04347826086956,85,28.237916666666667,2
u_u_1561655,51.07142857142857,50,33.06051724137931,5
u_u_1563014,44.21875,70,28.69045454545455,2
u_u_1563428,77.70588235294117,157,31.96777777777777,3
u_u_1563708,66.23529411764706,34,30.43361111111111,6
u_u_1564769,64.1,157,26.93642857142857,5
u_u_1566766,44.5,145,28.83903225806451,3
u_u_1567000,53.72,85,31.175192307692303,2
u_u_1567017,707.0,707,26.645,4
u_u_1567439,39.375,125,30.460757575757572,2
u_u_1567534,41.0,1427,32.364999999999995,5
u_u_1567767,56.5,58,27.841521739130425,1
u_u_1568346,666.0,652,27.1175,4
u_u_1568665,647.0,175,34.7575,1
u_u_1569957,695.0,75,28.6,2
u_u_1570178,33.13157894736842,201,28.704102564102577,4
u_u_1570879,52.407407407407405,78,29.86553571428571,2
u_u_1571021,51.81481481481482,100,30.22625,1
u_u_1571591,504.0,458,37.79,3
u_u_1572597,54.84615384615385,55,28.704814814814814,1
u_u_1572664,29.0,489,22.9575,2
u_u_1572680,263.0,1128,24.735,2
u_u_1573480,46.5,165,28.648103448275865,5
u_u_1573482,56.04,46,26.46211538461538,1
u_u_1573670,43.21875,49,27.346212121212123,9
u_u_1574889,589.0,746,37.4725,3
u_u_1575090,57.375,94,33.128399999999985,4
u_u_1575586,74.22222222222223,68,30.848684210526315,8
u_u_1576196,61.54545454545455,39,29.625,3
u_u_1576661,567.0,131,21.47,3
u_u_1576695,65.0,1039,30.974999999999998,4
u_u_1577074,238.0,196,37.66,3
u_u_1577249,359.0,377,32.705,4
u_u_1577255,270.0,724,23.5075,6
u_u_1577533,59.708333333333336,26,25.668599999999998,2
u_u_1578185,53.56521739130435,245,34.09062500000002,1
u_u_1579612,52.36,105,33.158269230769235,5
u_u_1579752,66.28571428571429,84,28.814999999999998,1
u_u_1579846,79.22222222222223,54,28.13605263157895,2
u_u_1580682,182.0,131,31.07,4
u_u_1581128,54.61538461538461,31,28.406851851851858,2
u_u_1582979,631.5,112,22.211666666666662,5
u_u_1583848,50.03448275862069,31,29.896833333333326,3
u_u_1584711,65.71428571428571,90,26.94181818181819,3
u_u_1584756,50.61538461538461,73,32.87870370370371,2
u_u_1584939,375.0,657,28.115000000000002,3
u_u_1585065,895.0,5,26.62,3
u_u_1585205,48.8,27,33.84032258064516,3
u_u_1585870,41.03448275862069,72,28.964499999999994,7
u_u_1586730,88.46666666666667,85,25.722499999999997,5
u_u_1587403,53.24,119,31.083076923076927,3
u_u_1587438,58.666666666666664,48,33.2,2
u_u_1588325,50.370370370370374,137,32.78892857142857,3
u_u_1588835,43.78787878787879,42,34.85367647058824,4
u_u_1589393,42.294117647058826,42,28.30442857142857,1
u_u_1589656,51.07142857142857,47,30.21948275862069,1
u_u_1589977,487.0,912,19.7525,7
u_u_1590469,50.22222222222222,107,28.74428571428572,1
u_u_1590739,61.86363636363637,120,32.28456521739131,3
u_u_1591762,62.95454545454545,109,29.790869565217395,3
u_u_1592280,302.0,656,26.74666666666667,1
u_u_1592342,55.869565217391305,74,22.737291666666668,4
u_u_1593561,53.370370370370374,28,32.30785714285714,3
u_u_1593717,68.52380952380952,27,32.66704545454545,4
u_u_1593724,623.5,197,34.080000000000005,4
u_u_1594185,169.0,408,49.346666666666664,1
u_u_1595478,57.0,138,28.165000000000006,2
u_u_1596644,51.03846153846154,33,27.9862962962963,4
u_u_1596939,68.2,77,30.926666666666662,3
u_u_1599100,7.0,1083,29.085,4
u_u_1600165,51.888888888888886,28,33.11142857142857,1
u_u_1600576,38.0,118,30.7485294117647,3
u_u_1600876,43.392857142857146,250,32.47310344827586,8
u_u_1601212,1261.0,173,31.9075,7
u_u_1601776,59.208333333333336,56,27.056799999999996,2
u_u_1603108,58.36363636363637,57,31.285434782608693,3
u_u_1603599,65.16666666666667,27,22.081578947368428,4
u_u_1603629,66.80952380952381,49,27.98022727272727,3
u_u_1604197,47.333333333333336,269,30.501400000000004,1
u_u_1604856,45.0,88,30.675937500000003,3
u_u_1605389,44.375,74,31.788484848484863,6
u_u_1605613,56.68,53,29.870961538461547,3
u_u_1605802,47.0,25,28.455333333333336,2
u_u_1605989,58.36,39,31.124423076923076,1
u_u_1606074,57.04347826086956,92,32.58749999999999,2
u_u_1606141,987.0,192,26.130000000000003,1
u_u_1606566,55.34615384615385,39,25.53777777777778,3
u_u_1606763,57.16,51,25.58365384615384,4
u_u_1607138,44.166666666666664,55,28.648548387096778,4
u_u_1610422,56.833333333333336,40,24.198800000000006,2
u_u_1611742,43.36363636363637,57,29.04058823529411,5
u_u_1614080,56.11538461538461,41,30.559074074074076,3
u_u_1614269,45.03333333333333,56,29.320483870967745,2
u_u_1616640,41.26470588235294,77,29.300000000000008,5
u_u_1616660,49.82142857142857,98,29.8898275862069,3
u_u_1617200,52.592592592592595,48,30.314999999999994,3
u_u_1618551,49.06896551724138,66,30.06633333333333,3
u_u_1618653,58.5,35,32.932199999999995,7
u_u_1618834,47.689655172413794,47,30.92466666666666,1
u_u_1620264,43.84375,46,31.01181818181818,2
u_u_1621086,140.0,230,23.3625,1
u_u_1622325,45.92857142857143,42,31.854137931034483,1
u_u_1622693,67.0,38,27.115,3
u_u_1623735,51.52,180,28.456346153846148,6
u_u_1624539,50.80769230769231,112,30.136851851851844,2
u_u_1625440,67.0,156,33.67738095238096,4
u_u_1626597,45.875,25,33.20242424242423,4
u_u_1627269,50.15,310,28.534047619047616,3
u_u_1628191,44.625,40,30.906969696969696,3
u_u_1630779,55.30769230769231,61,31.220740740740737,6
u_u_1631010,50.714285714285715,66,31.967931034482767,2
u_u_1631423,958.0,296,38.082499999999996,5
u_u_1631671,60.95652173913044,81,27.518541666666668,5
u_u_1632085,39.294117647058826,66,27.130571428571425,1
u_u_1632238,51.13636363636363,275,28.123478260869568,5
u_u_1632306,56.958333333333336,60,26.823,3
u_u_1633956,49.18518518518518,155,34.41607142857143,6
u_u_1634308,71.65,27,26.389999999999997,4
u_u_1634340,98.0,1004,24.46166666666667,5
u_u_1634462,265.0,384,25.185000000000002,2
u_u_1635632,74.28571428571429,268,32.347,3
u_u_1636105,45.275862068965516,102,32.166666666666664,9
u_u_1636555,42.78125,128,29.03575757575757,2
u_u_1636856,57.0,55,28.63615384615385,5
u_u_1637015,57.0,79,26.959583333333327,3
u_u_1637126,104.0,819,23.6525,1
u_u_1637469,285.0,816,24.575,1
u_u_1637618,29.0,8,17.9575,2
u_u_1637920,57.6,46,32.88846153846154,6
u_u_1638322,504.5,359,25.606666666666666,1
u_u_1638356,78.82352941176471,96,32.90361111111111,1
u_u_1639023,184.0,966,27.9925,4
u_u_1639406,75.26315789473684,63,32.05275,4
u_u_1641227,54.28,74,31.47807692307692,3
u_u_1641482,48.310344827586206,49,23.98183333333333,4
u_u_1641675,76.84210526315789,28,24.29275,5
u_u_1641706,71.52631578947368,32,29.90075,5
u_u_1641881,49.714285714285715,80,26.384482758620685,2
u_u_1642132,198.0,1091,24.688333333333333,4
u_u_1643704,54.38461538461539,82,33.82370370370371,8
u_u_1645542,49.535714285714285,25,28.69086206896552,3
u_u_1647657,37.529411764705884,35,31.70514285714286,4
u_u_1647677,662.0,442,18.47,3
u_u_1647727,50.0,27,34.150499999999994,2
u_u_1648043,132.0,987,22.072499999999998,3
u_u_1648422,257.0,800,27.631666666666664,1
u_u_1648792,53.888888888888886,27,33.785357142857144,2
u_u_1649158,53.875,164,29.372800000000005,5
u_u_1650097,60.38095238095238,112,32.632045454545455,7
u_u_1651340,52.07692307692308,69,30.143333333333334,1
u_u_1651930,57.52,34,26.448076923076925,2
u_u_1652041,100.58333333333333,292,36.24115384615384,3
u_u_1653125,58.04,26,31.691730769230773,3
u_u_1653559,59.416666666666664,25,28.535200000000003,7
u_u_1654649,192.0,1178,26.880000000000003,1
u_u_1656211,49.275862068965516,41,32.2175,3
u_u_1657498,60.69565217391305,54,27.875625,4
u_u_1657686,894.0,406,30.59,4
u_u_1657936,43.45454545454545,25,34.68132352941176,3
u_u_1658014,49.0,41,27.292500000000004,4
u_u_1658514,62.27272727272727,73,30.03326086956521,2
u_u_1659733,44.166666666666664,105,28.84241935483871,4
u_u_1659957,40.94117647058823,46,33.96628571428571,5
u_u_1660858,68.14285714285714,63,31.184545454545457,5
u_u_1661438,98.5,642,36.59666666666667,1
u_u_1662726,41.57575757575758,74,31.70838235294118,3
u_u_1663782,39.03030303030303,126,27.504558823529404,1
u_u_1664704,38.16216216216216,73,30.598552631578944,4
u_u_1664810,58.375,96,28.876400000000004,4
u_u_1665479,577.0,723,31.1425,2
u_u_1665488,52.0,150,28.710599999999996,1
u_u_1665893,77.1875,123,25.79264705882353,4
u_u_1665933,947.0,202,42.3275,1
u_u_1666058,76.57894736842105,42,30.670499999999993,2
u_u_1666072,54.22222222222222,25,29.371964285714288,1
u_u_1666466,42.205882352941174,38,32.807714285714276,4
u_u_1667467,45.86206896551724,122,36.10783333333333,3
u_u_1667819,44.74074074074074,124,30.643214285714286,9
u_u_1667937,59.833333333333336,26,28.428599999999992,2
u_u_1670149,70.33333333333333,159,27.557894736842105,3
u_u_1670573,49.53846153846154,163,20.594074074074072,2
u_u_1670998,46.16129032258065,63,34.287656250000005,2
u_u_1672359,56.04545454545455,167,27.661521739130432,3
u_u_1672502,56.25,35,31.587000000000007,2
u_u_1674265,641.0,548,26.0175,7
u_u_1674342,961.0,72,26.195,5
u_u_1674484,158.5,371,41.46666666666667,6
u_u_1674917,62.904761904761905,73,32.36000000000001,2
u_u_1674988,34.55,56,34.93853658536585,5
u_u_1675324,64.28571428571429,60,27.825909090909093,4
u_u_1675699,39.794117647058826,42,27.274857142857144,7
u_u_1675739,51.92857142857143,0,30.742758620689653,7
u_u_1676315,48.86666666666667,25,31.831129032258065,3
u_u_1677743,83.0,77,34.2735294117647,6
u_u_1678251,45.54838709677419,79,30.135937499999997,3
u_u_1678660,53.148148148148145,26,30.247857142857136,4
u_u_1678801,347.0,3,25.494999999999997,4
u_u_1679868,501.0,784,28.549999999999997,6
u_u_1680887,49.214285714285715,96,29.799655172413797,4
u_u_1681544,58.0,24,27.996000000000002,2
u_u_1682634,280.0,1067,45.855000000000004,5
u_u_1682777,45.964285714285715,206,31.374482758620694,1
u_u_1682949,60.30434782608695,45,31.899791666666662,2
u_u_1683240,65.25,76,33.70761904761905,5
u_u_1684794,60.125,41,27.256999999999998,1
u_u_1684850,47.9,46,34.45225806451613,1
u_u_1685105,55.24,27,30.474230769230765,2
u_u_1685191,799.0,433,38.7025,2
u_u_1685315,57.16,57,27.912884615384613,1
u_u_1686216,478.0,443,19.483333333333334,1
u_u_1686218,64.95454545454545,62,26.336304347826093,3
u_u_1687227,73.26315789473684,76,28.307750000000006,2
u_u_1687584,350.0,467,25.6825,3
u_u_1687605,76.36842105263158,39,28.745499999999993,6
u_u_1688283,53.03846153846154,64,31.48407407407408,2
u_u_1688332,62.13636363636363,76,23.458695652173912,2
u_u_1689600,56.291666666666664,69,24.366799999999998,4
u_u_1690496,63.391304347826086,38,24.895,7
u_u_1691595,812.0,245,37.8125,3
u_u_1693596,61.90909090909091,64,28.67782608695653,4
u_u_1694483,50.892857142857146,55,31.15689655172414,1
u_u_1695156,46.766666666666666,62,29.177741935483866,4
u_u_1696166,52.357142857142854,24,26.928448275862067,2
u_u_1699347,56.64,79,33.496730769230766,5
u_u_1700651,51.074074074074076,117,30.307500000000005,5
u_u_1700891,1033.0,100,28.82,3
u_u_1701359,49.2,25,29.870000000000005,2
u_u_1702020,68.76190476190476,27,27.97340909090909,4
u_u_1702355,874.0,77,23.192500000000003,3
u_u_1702428,65.3,57,30.438333333333325,5
u_u_1703987,57.04,29,30.385961538461533,3
u_u_1704138,58.65217391304348,106,30.813125000000003,2
u_u_1704807,221.33333333333334,531,26.18875,2
u_u_1705216,47.793103448275865,100,30.571,3
u_u_1706956,394.5,133,20.896666666666665,3
u_u_1707292,824.0,268,27.555,4
u_u_1707472,49.73076923076923,139,29.104999999999997,2
u_u_1707834,38.588235294117645,120,28.31485714285714,4
u_u_1708392,58.291666666666664,87,30.141199999999998,4
u_u_1708757,45.77777777777778,224,25.736071428571428,1
u_u_1709486,495.0,434,37.13833333333333,3
u_u_1710018,58.041666666666664,26,32.9638,5
u_u_1710841,44.51724137931034,85,30.95866666666665,1
u_u_1712768,58.68181818181818,34,26.35065217391304,2
u_u_1712769,48.86666666666667,25,30.215483870967738,1
u_u_1713527,55.36363636363637,157,34.64652173913044,7
u_u_1714193,83.70588235294117,60,32.08361111111112,3
u_u_1714705,487.0,246,39.1225,5
u_u_1715448,45.758620689655174,149,27.985000000000003,2
